종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
코디엠,224060,제 17기 3분기 [2015],K-IFRS,KRW (원),18391438384.0,5661092036.0,24052530420.0,15307448484.0,664241200.0,15971689684.0,1381815000.0,1804781290.0,4925290159.0,-31045713.0,8080840736.0,36025208175.0,2165094261.0,1733875279.0
육일씨엔에쓰,191410,제 9기 3분기 [2015],K-IFRS,KRW (원),26910853987.0,33979466975.0,60890320962.0,29498305226.0,9376200362.0,38874505588.0,3900990000.0,0.0,17516911619.0,597913755.0,22015815374.0,69628233058.0,6090605603.0,3308561851.0
이에스브이,223310,제 5기 3분기 [2015],K-IFRS,KRW (원),18369045701.0,1282279701.0,19651325402.0,6034474893.0,5497990191.0,11532465084.0,1800000000.0,0.0,6658931418.0,-340071100.0,8118860318.0,44970161508.0,5240171819.0,4215015076.0
코리아오토글라스,152330,제 16기 3분기 [2015],K-IFRS,KRW (원),120690026253.0,250419483801.0,371109510054.0,111179911172.0,31362267427.0,142542178599.0,100000000000.0,0.0,128576331455.0,0.0,228576331455.0,318394155729.0,27635421780.0,24854483893.0
네오오토,212560,제 6기 반기 [2015],K-IFRS,KRW (원),33881751338.0,70447936448.0,104329687786.0,31519497659.0,25402895253.0,56922392912.0,1428000000.0,2284000000.0,42202502874.0,1492792000.0,47407294874.0,59130647433.0,5946816089.0,5035646645.0
하이즈항공,221840,제 15기 반기 [2015],K-IFRS,KRW (원),10625255773.0,48343341432.0,58968597205.0,15745895478.0,24934013037.0,40679908515.0,6962500000.0,2889355457.0,8591955233.0,-155122000.0,18288688690.0,14969815125.0,1927981011.0,1201045938.0
리드,197210,제 16기 반기 [2015],K-IFRS,KRW (원),20229853887.0,1929553496.0,22159407383.0,13840258719.0,5170010649.0,19010269368.0,1407875000.0,333652243.0,1043743808.0,363866964.0,3149138015.0,21456642734.0,852223301.0,1141978573.0
케이디켐,221980,제 30기 반기 [2015],K-IFRS,KRW (원),28977403932.0,15794374033.0,44771777965.0,6814816724.0,1965841301.0,8780658025.0,1400000000.0,0.0,34639836046.0,-48716106.0,35991119940.0,22514525492.0,3524896903.0,2971201365.0
엠지메드,180400,제 15기 반기 [2015],K-IFRS,KRW (원),3653325762.0,4377123383.0,8030449145.0,565725090.0,0.0,565725090.0,857160000.0,7702273718.0,-1480070290.0,385360627.0,7464724055.0,2659072063.0,347916977.0,290348437.0
매직마이크로,127160,제 10기 1분기 [2015],K-IFRS,KRW (원),24107473968.0,65040454465.0,89147928433.0,25398925879.0,28000578222.0,53399504101.0,2271062500.0,11809357100.0,20150224678.0,1517780054.0,35748424332.0,29388902546.0,2412466224.0,2523581056.0
세진중공업,075580,제 17기 반기 [2015],K-IFRS,KRW (원),180966322708.0,342482868943.0,523449191651.0,237275290913.0,133667812455.0,370943103368.0,20516000000.0,965361958.0,108518536296.0,22506190029.0,152506088283.0,282379347081.0,25653893205.0,14823041303.0
미래테크놀로지,213090,제 19기 반기 [2015],K-IFRS,KRW (원),16355045501.0,2623151735.0,18978197236.0,1435029318.0,0.0,1435029318.0,2000000000.0,60000.0,15543107918.0,0.0,17543167918.0,11509551725.0,3246373206.0,2649241023.0
엔에스,217820,제 17기 반기 [2015],K-IFRS,KRW (원),15111933061.0,9412268246.0,24524201307.0,10602128723.0,1933877384.0,12536006107.0,800000000.0,1544383397.0,9643811803.0,0.0,11988195200.0,18555128182.0,2717918962.0,2434772051.0
멕아이씨에스,900170,제 18기 3분기 [2015],K-IFRS,KRW (원),4994507201.0,15153090851.0,20147598052.0,3241509204.0,8692747323.0,11934256527.0,2397500000.0,3886466644.0,1966113298.0,-36738417.0,8213341525.0,6940682426.0,-319067410.0,2674625172.0
엑시콘,092870,제 15기 반기 [2015],,KRW (원),33086053700.0,39814930181.0,72900983881.0,13963686117.0,12737197866.0,26700883983.0,3411750000.0,5331178580.0,37513723522.0,-56552204.0,46200099898.0,38864618529.0,6698222216.0,6985064325.0
에이티젠,182400,제 14기 반기 [2015],K-IFRS,KRW (원),15748226073.0,1955198352.0,17703424425.0,1816908028.0,7988658660.0,9805566688.0,4517539500.0,0.0,-15088863699.0,18469181936.0,7897857737.0,979275828.0,-2979565410.0,-2326575279.0
연우,115960,제 22기 반기 [2015],,KRW (원),64154023012.0,117198041749.0,181352064761.0,53648849484.0,35959028898.0,89607878382.0,4996160000.0,9108065400.0,77575600230.0,64360749.0,91744186379.0,97964842946.0,9406863701.0,7014179720.0
더블유게임즈,192080,제 4기 반기 [2015],K-IFRS,KRW (원),73801469017.0,4231216860.0,78032685877.0,8753507018.0,1557434585.0,10310941603.0,86603500.0,6383541500.0,56373929564.0,4877669710.0,67721744274.0,54434807448.0,16373430382.0,16391032093.0
제주항공,089590,제 11기 반기 [2015],K-IFRS,KRW (원),228856155510.0,114347984499.0,343204140009.0,166886205150.0,59728332424.0,226614537574.0,112033790000.0,1452653599.0,2601365410.0,501793426.0,116589602435.0,286765702030.0,30678400478.0,32314604393.0
케어젠,214370,제 15기 반기 [2015],,KRW (원),48724674488.0,25523984679.0,74248659167.0,5684886370.0,1547633310.0,7232519680.0,4545000000.0,7232519680.0,58749967643.0,2010797844.0,72538285167.0,18748442271.0,10337827573.0,9757743690.0
금호에이치티,214330,제 28기 반기 [2015],,KRW (원),82234835532.0,34669880674.0,116904716206.0,42798454697.0,5265945501.0,48064400198.0,4600000000.0,0.0,62740950530.0,1499365478.0,68840316008.0,101204340601.0,10640096331.0,8234773093.0
유앤아이,056090,제 19기 반기 [2015],K-IFRS,KRW (원),19015399856.0,16116605592.0,35132005448.0,10880647888.0,14045185313.0,24925833201.0,2268711000.0,3031001278.0,4878733202.0,27726767.0,10206172247.0,7643176234.0,475991392.0,117914363.0
나무가,190510,제 12기 반기 [2015],K-IFRS,KRW (원),138993663200.0,43161168562.0,182154831762.0,145743020938.0,22970835553.0,168713856491.0,1320931000.0,2113629879.0,17963200070.0,-7956785678.0,13440975271.0,176904194062.0,10325647608.0,7746897428.0
아이진,185490,제 16기 반기 [2015],K-IFRS,KRW (원),6513148151.0,799148898.0,7312297049.0,1457070267.0,405190746.0,1862261013.0,4219242500.0,19686631873.0,-18747486466.0,291648129.0,5450036036.0,60071077.0,-2030337652.0,-1975580681.0
아이콘트롤스,039570,제 17기 반기 [2015],K-IFRS,KRW (원),63284138273.0,87149659281.0,150433797554.0,73103740762.0,8187886460.0,81291627222.0,2808865000.0,2608570159.0,70276714702.0,-6552775383.0,69141374478.0,82692025689.0,6453125131.0,6791310313.0
인포마크,175140,제 14기 반기 [2015],K-IFRS,KRW (원),30166262542.0,13135524276.0,43301786818.0,19399777309.0,2339277675.0,21739054984.0,1444304000.0,10940944971.0,8912432603.0,265050260.0,21562731834.0,34275795725.0,3029454532.0,2783784770.0
제너셈,217190,제 16 기 반기 [2015],K-IFRS,KRW (원),13843834056.0,13478967618.0,27322801674.0,9234002648.0,5003541254.0,14237543902.0,1522793500.0,0.0,8055209011.0,3507255261.0,13085257772.0,16305050828.0,2541095035.0,2222163720.0
동일제강,002690,제 56기 반기 [2015],K-IFRS,KRW (원),63200996126.0,70696504225.0,133897500351.0,15104055493.0,5362972717.0,20467028210.0,5000000000.0,0.0,85272011047.0,23158461094.0,113430472141.0,58803746928.0,5316272913.0,4174389861.0
타이거일렉,219130,제 16기 반기 [2015],K-IFRS,KRW (원),15323422748.0,18912162100.0,34235584848.0,6053586975.0,7322490168.0,13376077143.0,2290000000.0,0.0,18477204664.0,92303041.0,20859507705.0,13916104167.0,1892888374.0,1421879713.0
엘아이지넥스원,079550,제 14기 반기 [2015],K-IFRS,KRW (원),1054472814296.0,694868233044.0,1749341047340.0,1316118121397.0,53751649101.0,1369869770498.0,100000000000.0,0.0,279402821260.0,68455582.0,379471276842.0,754680928338.0,51099056435.0,34328312857.0
에치디프로,214870,제 12기 반기 [2015],K-IFRS,KRW (원),30652875560.0,10019143338.0,40672018898.0,15253458270.0,3359813754.0,18613272024.0,2282795500.0,400467154.0,19375201310.0,282910.0,22058746874.0,37832698088.0,2697522355.0,2032871319.0
에이제이네트웍스,095570,제 16기 1분기 [2015],K-IFRS,KRW (원),164694392112.0,1320511285353.0,1485205677465.0,615674385340.0,576651043759.0,1192325429099.0,34082240000.0,34604131709.0,120173303886.0,104020572771.0,292880248366.0,237627842262.0,18504184591.0,7058099711.0
웹스,196700,제 15기 1분기 [2015],K-IFRS,KRW (원),17736637436.0,18884166221.0,36620803657.0,7345120230.0,8086348290.0,15431468520.0,2303000000.0,2442368900.0,16443792001.0,174236.0,21189335137.0,6502495093.0,873021513.0,704497492.0
이노션,214320,제 11기 1분기 [2015],K-IFRS,KRW (원),1021734128525.0,95245092195.0,1116979220720.0,666494228756.0,23012032973.0,689506261729.0,9000000000.0,0.0,417377077906.0,1095881085.0,427472958991.0,227079849778.0,17933301864.0,15536117173.0
펩트론,087010,제 19기 1분기 [2015],,KRW (원),5037467196.0,5947482839.0,10984950035.0,650605139.0,3656864438.0,4307469577.0,2830212000.0,20329792701.0,-16760381373.0,277857130.0,6677480458.0,817569181.0,-500145196.0,-496134960.0
파마리서치프로덕트,214450,제 15기 1분기 [2015],K-IFRS,KRW (원),19470267655.0,25250014837.0,44720282492.0,6467003356.0,8943279358.0,15410282714.0,3342249000.0,2915694966.0,24990952433.0,-1938896621.0,29309999778.0,8420450633.0,3894357455.0,3025655544.0
로지시스,067760,제 20기 1분기 [2015],K-IFRS,KRW (원),11024463731.0,4308062850.0,15332526581.0,2903849655.0,1851310072.0,4755159727.0,3580600000.0,19351296.0,6977415558.0,0.0,10577366854.0,5919398041.0,407766334.0,371804076.0
아이쓰리시스템,214430,제 18 기 1분기 [2015],K-IFRS,KRW (원),19743470956.0,24603323536.0,44346794492.0,8199359907.0,8249040151.0,16448400058.0,1428480000.0,0.0,15928418073.0,10541496361.0,27898394434.0,5905696900.0,428391151.0,343633438.0
아시아경제,127710,제 11 기 1분기 [2015],K-IFRS,KRW (원),42695424945.0,20193818496.0,62889243441.0,15162200175.0,6627033018.0,21789233193.0,9994515000.0,20141317691.0,3208771154.0,7755406403.0,41100010248.0,20022865681.0,2612447206.0,2011381459.0
칩스앤미디어,094360,제 13기 1분기 [2015],K-IFRS,KRW (원),12229430310.0,5264866195.0,17494296505.0,1059339522.0,495866059.0,1555205581.0,1507601000.0,9282697850.0,6386996825.0,-1238204751.0,15939090924.0,2364028005.0,177238140.0,275642706.0
흥국에프엔비,189980,제 8기 1분기 [2015],K-IFRS,KRW (원),16069430000.0,29390169000.0,45459599000.0,13405821000.0,6981971000.0,20387792000.0,2758125000.0,4164899000.0,20152850000.0,-2004067000.0,25071807000.0,7566098000.0,1506389000.0,1120379000.0
파인텍,131760,제 8기 1분기 [2015],K-IFRS,KRW (원),74688372033.0,44690608968.0,119378981001.0,76623091999.0,17211688318.0,93834780317.0,1950000000.0,6300000000.0,17650083046.0,-355882362.0,25544200684.0,64411686125.0,5673539430.0,4741443684.0
베셀,177350,제 12기 1분기 [2015],K-IFRS,KRW (원),34526414822.0,12802556645.0,47328971467.0,21743649839.0,6208571836.0,27952221675.0,1744827500.0,4598667663.0,12475018698.0,558235931.0,19376749792.0,13249623767.0,1884343309.0,1507611621.0
에스케이디앤디,210980,제 12기 1분기 [2015],K-IFRS,KRW (원),233630780625.0,139440844897.0,373071625522.0,150232534612.0,100096795561.0,250329330173.0,8570000000.0,44833089989.0,69202936834.0,136268526.0,122742295349.0,45673675515.0,6366115823.0,6437850631.0
세미콘라이트,214310,제 9기 1분기 [2015],K-IFRS,KRW (원),15987195294.0,21651585538.0,37638780832.0,14191831912.0,2764364058.0,16956195970.0,2064112500.0,13198141663.0,4803829229.0,616501170.0,20682584562.0,13348947140.0,1953705076.0,1617757471.0
에스엔텍,160600,제 12기 1분기 [2015],K-IFRS,KRW (백만원),13839.0,18260.0,32099.0,12854.0,5150.0,18004.0,2700.0,0.0,12759.0,-1364.0,14095.0,6239.0,1006.0,838.0
경보제약,214390,제 29기 1분기 [2015],K-IFRS,KRW (원),96928613178.0,73815393122.0,170744006300.0,88702899776.0,15081480014.0,103784379790.0,10758085000.0,5786634753.0,49452192871.0,962713886.0,66959626510.0,43348799729.0,6707517932.0,4993011747.0
코아스템,166480,제 13기 1분기 [2015],,KRW (원),14935232538.0,20944877965.0,35880110503.0,4544405644.0,2654628114.0,7199033758.0,6577470000.0,17255768137.0,492436033.0,4355402575.0,28681076745.0,3380088734.0,64738307.0,-377726061.0
유테크,178780,제 10기 1분기 [2015],K-IFRS,KRW (원),26015795911.0,40956137506.0,66971933417.0,14902463942.0,25962001555.0,40864465497.0,1937500000.0,0.0,19818250389.0,43517717531.0,65273467920.0,14285029621.0,3201790733.0,2565338765.0
동운아나텍,094170,제10기 1분기 [2015년],K-IFRS,KRW (천원),25482864.0,9131114.0,34613978.0,10712207.0,2473290.0,13185497.0,2531000.0,1393307.0,17450785.0,53389.0,21428481.0,11688430.0,1776208.0,1733176.0
민앤지,214180,제 7기 1분기 [2015],K-IFRS,KRW (원),15023502056.0,6287994804.0,21311496860.0,2400396009.0,21961283.0,2422357292.0,2400000000.0,3354494425.0,12981037412.0,153607731.0,18889139568.0,6327647178.0,2966825874.0,2442425153.0
미래에셋생명보험,085620,제 29 기 1분기 [2015],K-IFRS,KRW (원),15808493361502.0,9964436700777.0,25772930062279.0,14059495115741.0,10020236863059.0,24079731978800.0,631533800000.0,210211408159.0,241295151457.0,610157723863.0,1693198083479.0,1023730726605.0,36302076957.0,29228546071.0
토니모리,214420,제 10기 1분기 [2015],K-IFRS,KRW (원),58205748234.0,43761063028.0,101966811262.0,39776373831.0,9990346190.0,49766720021.0,2000000000.0,0.0,50200091241.0,0.0,52200091241.0,49903260587.0,4667389651.0,4574733980.0
제노포커스,187420,제 15기 [2014],K-IFRS,KRW (원),8376169203.0,8565038471.0,16941207674.0,3490844688.0,3788987937.0,7279832625.0,3060085000.0,8581912900.0,-2109342813.0,128719962.0,9661375049.0,6148463824.0,1391658801.0,2181557522.0
픽셀플러스,087600,제 15 기 [2014년],K-IFRS,KRW (원),101464236937.0,10176464861.0,111640701798.0,10490802364.0,62000000.0,10552802364.0,3883279000.0,562116950.0,96578441394.0,64062090.0,101087899434.0,123936524496.0,21792538114.0,19958176176.0
싸이맥스,160980,제 10기[2014년],K-IFRS,KRW (원),35055071776.0,4213689295.0,39268761071.0,12113693191.0,862798080.0,12976491271.0,1857500000.0,1642019000.0,22833113495.0,-40362695.0,26292269800.0,54713633669.0,5835834041.0,5993174527.0
세화아이엠씨,145210,제 16기 3분기 [2014],K-IFRS,KRW (원),121529738161.0,218590251238.0,340119989399.0,157718434129.0,39686121264.0,197404555393.0,5337720000.0,53516098788.0,75560908183.0,8300707035.0,142715434006.0,181969447320.0,24107384767.0,13556693426.0
엔에스쇼핑,138250,제 14 기 3분기 [2014년],K-IFRS,KRW (원),195272534277.0,167598174519.0,362870708796.0,100274220202.0,9318379546.0,109592599748.0,16848000000.0,1471308655.0,234303455107.0,655345286.0,253278109048.0,291393216990.0,70195969594.0,55113058137.0
유지인트,195990,제 11기 [2014],K-IFRS,KRW (원),77333867004.0,34365445537.0,111699312541.0,25763705307.0,23562764853.0,49326470160.0,4913500000.0,13522696681.0,43898329651.0,38316049.0,62372842381.0,77318964313.0,15961073097.0,13670800158.0
포시에스,189690,제 7기 1분기 [2014.9.30],,KRW (원),19464720893.0,5573801436.0,25038522329.0,910578702.0,0.0,910578702.0,2436899500.0,5939613004.0,15730632807.0,20798316.0,24127943627.0,2309409077.0,557943444.0,682574811.0
랩지노믹스,084650,제 13기 반기 [2014],K-IFRS,KRW (원),15690115753.0,10970354238.0,26660469991.0,7096298048.0,3522820883.0,10619118931.0,1851888000.0,6817757307.0,7244164654.0,127541099.0,16041351060.0,11326371298.0,1571328898.0,1370776038.0
에이디테크놀로지,200710,제13기 3분기 [2014],K-IFRS,KRW (원),26125192635.0,4167057402.0,30292250037.0,10216314416.0,650673496.0,10866987912.0,1489847500.0,2496958037.0,15223157940.0,215298648.0,19425262125.0,51917711912.0,8116440439.0,7910209285.0
녹십자엠에스,142280,제 12기 3분기말 [2014],K-IFRS,KRW (원),35536874628.0,11843911447.0,47380786075.0,25991710417.0,2269080164.0,28260790581.0,3750000000.0,970000000.0,14399995494.0,0.0,19119995494.0,59973414025.0,3868458977.0,3227283308.0
하이로닉,149980,제 8기 3분기 [2014],K-IFRS,KRW (원),17039907071.0,2640133631.0,19680040702.0,3101078851.0,135946903.0,3237025754.0,1098614500.0,3372906738.0,11750863647.0,220630063.0,16443014948.0,16520698090.0,5939279942.0,4897335050.0
디티앤씨,187220,제 15기 3분기 [2014],K-IFRS,KRW (원),10603023100.0,32455585920.0,43058609020.0,9469644818.0,10148088813.0,19617733631.0,3623160000.0,0.0,14500761122.0,5316954267.0,23440875389.0,21337812167.0,8104723132.0,6638491880.0
제일모직,028260,제 51기 3분기 [2014],K-IFRS,KRW (천원),1652382108.0,7135024213.0,8787406321.0,1214332521.0,3141923748.0,4356256269.0,12500000.0,0.0,2465060997.0,1953589055.0,4431150052.0,3614930239.0,135270960.0,429259241.0
서전기전,189860,제 23 기 3분기말 [2014년],K-IFRS,KRW (원),20437162899.0,10445409752.0,30882572651.0,9664183524.0,756907681.0,10421091205.0,1800000000.0,0.0,18661481446.0,0.0,20461481446.0,35431408351.0,3281986228.0,3377291885.0
하이셈,200470,제 8기 3분기 [2014],K-IFRS,KRW (원),11821335630.0,48226507626.0,60047843256.0,10875930486.0,9803126734.0,20679057220.0,6533500000.0,16262854541.0,16572491481.0,-59986.0,39368786036.0,24679830441.0,2540432887.0,2448702010.0
휴메딕스,200670,제 12기 3분기 [2014],K-IFRS,KRW (원),20360041434.0,9106352138.0,29466393572.0,2738010117.0,2364090768.0,5102100885.0,2486659000.0,11982573471.0,9594728909.0,300331307.0,24364292687.0,21596793987.0,6107774268.0,4989626220.0
아이티센,124500,제 11기 반기 [2014 4/1~2014 9/30],K-IFRS,KRW (원),79006773931.0,48012323617.0,127019097548.0,71280163390.0,19497745717.0,90777909107.0,1630760000.0,1416632848.0,11601340085.0,21592455508.0,36241188441.0,63516029656.0,-816051087.0,-1903702635.0
넥스트엔터테인먼트월드,160550,제 7기 3분기 [2014],K-IFRS,KRW (원),70212514990.0,26846613446.0,97059128436.0,47769211943.0,4310289355.0,52079501298.0,4660440000.0,9732028254.0,31004563251.0,-417404367.0,44979627138.0,53250846349.0,7304573957.0,4239311260.0
아스트,067390,제 14기 3분기 [2014],K-IFRS,KRW (원),49437906871.0,53173914411.0,102611821282.0,64795364552.0,11885090248.0,76680454800.0,4982602000.0,24833608739.0,-4983385414.0,1098541157.0,25931366482.0,50570383191.0,-2056047826.0,-5700118819.0
오킨스전자,080580,제 17기 3분기 [2014],K-IFRS,KRW (원),18545250127.0,35537475329.0,54082725456.0,15922823114.0,14281451216.0,30204274330.0,2156250000.0,3842517000.0,18198941663.0,-319257537.0,23878451126.0,35317120418.0,5034902194.0,3727782661.0
파티게임즈,194510,제 4 반기 [2014년],K-IFRS,KRW (원),23538896307.0,8425510465.0,31964406772.0,3285469774.0,8879482159.0,12164951933.0,1801800000.0,781272481.0,17136952466.0,79429892.0,19799454839.0,11571409576.0,1457323831.0,1502390310.0
디에이테크놀로지,196490,제 15 반기 [2014],K-IFRS,KRW (백만원),19912784247.0,8163063103.0,28075847350.0,10102340490.0,5308415635.0,15410756125.0,941670000.0,1471864917.0,10255276695.0,-3720387.0,12665091225.0,22107182072.0,3467955659.0,2286072432.0
텔콘,824203,제 16기 반기 [2014],K-IFRS,KRW (천원),31364095.0,3605331.0,34969426.0,9359316.0,384433.0,9743749.0,2000000.0,0.0,23340463.0,-114786.0,25225677.0,26620141.0,3494397.0,2747946.0
씨에스윈드,112610,제 9기 반기 [2014],K-IFRS,KRW (원),137305907134.0,130067022587.0,267372929721.0,89257454861.0,14572587727.0,103830042588.0,7142857500.0,44983890469.0,124105146142.0,-12689006978.0,163542887133.0,175680591301.0,42298881843.0,38345743546.0
대창스틸,140520,제 35기 반기 [2014],K-IFRS,KRW (원),98377621893.0,119775570422.0,218153192315.0,121121990881.0,12780658115.0,133902648996.0,6000000000.0,0.0,78163585799.0,86957520.0,84250543319.0,141893456278.0,4428411798.0,2090333182.0
에프엔씨엔터테인먼트,173940,제 9기 반기 [2014],K-IFRS,KRW (원),20202236912.0,11584948673.0,31787185585.0,16518002547.0,1796434888.0,18314437435.0,2433600000.0,289623120.0,12040009900.0,-1290484870.0,13472748150.0,29054993033.0,5755542683.0,4053131101.0
SKC코오롱PI,950519,제 7기 반기 [2014],K-IFRS,KRW (원),75787122656.0,179441735795.0,255228858451.0,36762916710.0,19159566806.0,55922483516.0,18368700000.0,163826930733.0,60479446202.0,-43368702000.0,199306374935.0,65437069512.0,20028343746.0,11433421958.0
비씨월드제약,200780,제 35기 반기 [2014],K-IFRS,KRW (원),24554270225.0,18606423083.0,43160693308.0,13393906614.0,1921867000.0,15315773614.0,830000000.0,0.0,26355924294.0,658995400.0,27844919694.0,17488601802.0,2578538084.0,2226918761.0
알테오젠,950573,제 7기 반기 [2014],K-IFRS,KRW (원),14402056605.0,664776247.0,15066832852.0,1938484176.0,1445211579.0,3383695755.0,2201166500.0,0.0,4041215725.0,5440754872.0,11683137097.0,3671645010.0,880002129.0,806080867.0
영우디에스피,143540,제 11기 반기말 [2014],K-IFRS,KRW (원),19640628331.0,17471388062.0,37112016393.0,18193882822.0,2000000000.0,20193882822.0,2055406000.0,6947309585.0,7888522840.0,26595146.0,16917833571.0,29847027656.0,1460303287.0,1571744504.0
테라셈,182690,제 15 기 반기말 [2014년],K-IFRS,KRW (원),12352963879.0,9009596249.0,21362560128.0,6925826752.0,131939880.0,7057766632.0,6056170000.0,3637208490.0,4913623671.0,-302208665.0,14304793496.0,13190836332.0,2931515764.0,2026014611.0
슈피겐코리아,192440,제 6 반기 [2014년],K-IFRS,KRW (원),41544060024.0,12862664288.0,54406724312.0,5687913139.0,1087607140.0,6775520279.0,2165000000.0,0.0,36278012543.0,9188191490.0,47631204033.0,46348945863.0,13956846684.0,10556720844.0
테고사이언스,191420,제 14반기말 [2014],K-IFRS,KRW (),12058755000.0,5119266000.0,17178021000.0,457104000.0,2634788000.0,3091892000.0,1505660000.0,2829611000.0,10217548000.0,-466690000.0,14086129000.0,2778141000.0,519536000.0,446674000.0
삼성에스디에스,018260,제30기 반기말 [2014년],K-IFRS,KRW (원),3263510318467.0,2262258161563.0,5525768480030.0,1247561511145.0,263939761739.0,1511501272884.0,38688900000.0,1297466852618.0,2829145593955.0,-151034139427.0,4014267207146.0,3926294548786.0,275142333681.0,201800173267.0
메디아나,041920,제 20기 반기말 [2014],K-IFRS,KRW (원),18663291947.0,10739446506.0,29402738453.0,10008527972.0,3701775218.0,13710303190.0,2868790000.0,3177702239.0,9401027059.0,305473349.0,15752992647.0,18148522663.0,1137246068.0,672313389.0
데브시스터즈,194480,제 8기 반기말 [2014],K-IFRS,KRW (원),50135248029.0,3871155833.0,54006403862.0,7034423620.0,43562368.0,7077985988.0,4050000000.0,2463342331.0,40624253555.0,-209178012.0,46928417874.0,43697861002.0,26402144593.0,23878304614.0
화인베스틸,133820,제 7 기 [2013년],K-IFRS,KRW (원),79325086255.0,123390400168.0,202715486423.0,100828172101.0,44103035130.0,144931207231.0,12833220000.0,34434724325.0,10516334867.0,0.0,57784279192.0,224271237201.0,24100039630.0,16947609781.0
아진엑스텍,059120,제 18 기 [2014년 1분기],,KRW (원),17259363461.0,9633463281.0,26892826742.0,8699593023.0,1939026418.0,10638619441.0,2300000000.0,1361682347.0,12592524954.0,0.0,16254207301.0,4885363755.0,609046818.0,517239831.0
윈하이텍,192390,제 4 기 [2014년 1분기],K-IFRS,KRW (원),24333262171.0,21074112619.0,45407374790.0,19323731560.0,1600757258.0,20924488818.0,2435550000.0,7160759534.0,14886576438.0,0.0,24482885972.0,14270888847.0,1890660798.0,1509890455.0
창해에탄올,004650,제 48 기 [2013년],연결,KRW (원),137139703720.0,164713562357.0,301853266077.0,177346244276.0,22957120209.0,200303364485.0,2661825000.0,4009261639.0,76333458367.0,18545356586.0,101549901592.0,60475954424.0,6452000788.0,3385863020.0
덕신하우징,090410,제 24 기 [2014년 1분기],K-IFRS,KRW (원),43492241733.0,33124486182.0,76616727915.0,31124196411.0,4625179409.0,35749375820.0,2976000000.0,1284000000.0,45809335304.0,-9201983209.0,40867352095.0,23128811215.0,4060617025.0,3309726640.0
파버나인,177830,제 18 기 [2014년 1분기],K-IFRS,KRW (원),16290259376.0,49946175140.0,66236434516.0,25329630571.0,11289514397.0,36619144968.0,1475000000.0,358284102.0,27784493036.0,-487590.0,29617289548.0,21928168475.0,2243392895.0,1906385270.0
신화콘텍,187270,제 13 기 [2014년 1분기말],K-IFRS,KRW (원),23352056879.0,15471607317.0,38823664196.0,16299681609.0,4453786298.0,20753467907.0,2912503000.0,1596727869.0,15009953420.0,-1448988000.0,18070196289.0,16770614629.0,3473566953.0,2722078967.0
쿠쿠전자,823449,제 38 기 [2013년 1분기],K-IFRS,KRW (원),278389512596.0,195162057809.0,473551570405.0,81137353240.0,16834423735.0,97971776975.0,4901680000.0,60516066349.0,387226973958.0,-77064926877.0,375579793430.0,142254758225.0,25123363676.0,19234322376.0
감마누,192410,제 18 기 [2014년 1분기],K-IFRS,KRW (원),31198857960.0,4398549476.0,35597407436.0,11795513814.0,0.0,11795513814.0,1000000000.0,102729160.0,22702736917.0,0.0,23805466077.0,18983612310.0,3513679975.0,2983952098.0
트루윈,105550,제 9기 [2014년 1분기],K-IFRS,KRW (원),16827941000.0,24796169000.0,41624110000.0,17630491000.0,8160467000.0,25790958000.0,2550000000.0,1712322800.0,11563431000.0,7398000.0,15833151800.0,15254810000.0,4040784000.0,3593138000.0
화인베스틸,133820,제 7 기 [2013년],K-IFRS,KRW (원),79325086255.0,123390400168.0,202715486423.0,100828172101.0,44103035130.0,144931207231.0,12833220000.0,34434724325.0,10516334867.0,0.0,57784279192.0,224271237201.0,24100039630.0,16947609781.0
캐스텍코리아,071850,제 15 기 [2013년 반기],K-IFRS,KRW (원),70371825567.0,110415546929.0,180787372496.0,63124274503.0,43489380449.0,106613654952.0,4899044500.0,0.0,27233717544.0,42040955500.0,74173717544.0,135599601286.0,8566983319.0,7455819657.0
BGF리테일,027410,제 20 기 [2013년],K-IFRS,KRW (원),532365615818.0,627517744014.0,1159883359832.0,795163885805.0,161755667713.0,956919553518.0,24640080000.0,15178558030.0,424099103776.0,-260953935492.0,202963806314.0,3130011840034.0,105033426171.0,70049051756.0
오이솔루션,138080,제 11 기 [2013년 3분기],K-IFRS,KRW (원),36450986438.0,11679994618.0,48130981056.0,22004988606.0,11948262277.0,33953250883.0,2201332500.0,6893069665.0,15917839408.0,-10834511400.0,14177730173.0,40639501330.0,5101259217.0,4349020421.0
한국정보인증,053300,제 15 기 [2013년 3분기],K-IFRS,KRW (원),28687572196.0,16057768695.0,44745340891.0,13838596697.0,992567279.0,14831163976.0,10782500000.0,411157853.0,18708042857.0,12476205.0,29914176915.0,21363959736.0,3143593359.0,2831509980.0
인터파크INT,108790,제 8 기 [2013년 3분기],K-IFRS,KRW (원),195852212892.0,146049599036.0,341901811928.0,201850640648.0,40908862774.0,242759503422.0,13515095000.0,57191722949.0,29050514447.0,-615023890.0,99142308506.0,281820617760.0,16643329432.0,10919723800.0
